# Instrument-source: 'mcstasscript_bl_11_2_white_src.instr'
# Date: Thu Jan 19 16 16 2023
# Ncount: 10000000
# Numpoints: 1000
# Param: Etohit = 9500
# type: multiarray_1d(1000)
# title: Scan of Etohit
# xlabel: 'Etohit'
# ylabel: 'Intensity'
# xvars: Etohit
# yvars: (EnergyMonitor_first_I,EnergyMonitor_first_ERR) (EnergyMonitor_second_I,EnergyMonitor_second_ERR) (EnergyMonitor_third_I,EnergyMonitor_third_ERR) (EnergyMonitor_fourth_I,EnergyMonitor_fourth_ERR) (EnergyMonitor_fifth_I,EnergyMonitor_fifth_ERR)
# xlimits: 10499 9500
# filename: mccode.dat
# variables: Etohit EnergyMonitor_first_I EnergyMonitor_first_ERR EnergyMonitor_second_I EnergyMonitor_second_ERR EnergyMonitor_third_I EnergyMonitor_third_ERR EnergyMonitor_fourth_I EnergyMonitor_fourth_ERR EnergyMonitor_fifth_I EnergyMonitor_fifth_ERR
9500 7.56955E+8 1.63923E+7 4.54304E+8 1.15418E+7 2.28833E+9 3.22363E+7 8.62206E+8 1.78188E+7 2.07214E+9 6.94655E+7
9501 6.02761E+8 1.38505E+7 3.52071E+8 1.12468E+7 1.97665E+9 3.44229E+7 6.93712E+8 1.30692E+7 1.94768E+9 6.62054E+7
9502 7.41593E+8 1.40481E+7 4.21643E+8 1.09915E+7 2.28392E+9 5.15883E+7 7.59406E+8 1.422E+7 2.02625E+9 6.56979E+7
9503 5.38219E+8 1.39982E+7 3.26565E+8 8.28241E+6 2.06528E+9 3.89735E+7 7.0158E+8 1.51582E+7 1.96409E+9 5.78078E+7
9504 6.47226E+8 1.98971E+7 3.84535E+8 1.09445E+7 2.1493E+9 3.80135E+7 7.76744E+8 2.30031E+7 1.73075E+9 5.43345E+7
9505 5.86898E+8 1.39472E+7 3.23789E+8 7.25515E+6 2.24813E+9 3.24263E+7 7.52425E+8 1.45202E+7 1.60479E+9 4.77167E+7
9506 6.45374E+8 1.19074E+7 3.53032E+8 7.21092E+6 2.25557E+9 3.05981E+7 7.74557E+8 1.45396E+7 1.26553E+9 4.08676E+7
9507 7.01915E+8 1.2982E+7 3.92893E+8 8.5011E+6 2.49552E+9 2.86032E+7 8.32822E+8 1.4472E+7 1.19134E+9 4.25159E+7
9508 6.16469E+8 1.29231E+7 3.64515E+8 9.46041E+6 2.2671E+9 2.92819E+7 8.06036E+8 1.28611E+7 1.30967E+9 5.15995E+7
9509 6.90033E+8 2.55045E+7 3.81391E+8 1.9025E+7 2.47407E+9 3.43946E+7 8.25754E+8 1.69005E+7 1.30555E+9 6.55465E+7
9510 7.1263E+8 2.28894E+7 4.12732E+8 8.68241E+6 2.29668E+9 3.737E+7 7.9812E+8 2.0156E+7 1.299E+9 5.29933E+7
9511 6.36782E+8 2.35428E+7 3.41735E+8 1.36443E+7 2.18839E+9 4.08815E+7 7.52867E+8 1.82701E+7 1.65387E+9 7.03798E+7
9512 5.63122E+8 1.4579E+7 2.99099E+8 1.15978E+7 2.13524E+9 2.73515E+7 6.92693E+8 1.61169E+7 1.76897E+9 6.71233E+7
9513 5.14248E+8 1.71329E+7 2.84041E+8 7.74901E+6 2.10169E+9 4.17965E+7 7.79616E+8 3.41591E+7 1.67746E+9 5.72104E+7
9514 3.80163E+8 7.95842E+6 2.16421E+8 6.66784E+6 1.95722E+9 3.19243E+7 5.91095E+8 1.0179E+7 1.92021E+9 6.03144E+7
9515 4.93065E+8 2.01643E+7 3.12614E+8 1.91877E+7 2.11977E+9 2.93639E+7 7.12968E+8 1.62216E+7 1.85336E+9 6.52174E+7
