# Instrument-source: 'mcstasscript_bl_11_2_not_white_src.instr'
# Date: Fri Jan 27 12 09 2023
# Ncount: 10000000
# Numpoints: 22501
# Param: Etohit = 4500
# type: multiarray_1d(22501)
# title: Scan of Etohit
# xlabel: 'Etohit'
# ylabel: 'Intensity'
# xvars: Etohit
# yvars: (EnergyMonitor_first_I,EnergyMonitor_first_ERR) (EnergyMonitor_second_I,EnergyMonitor_second_ERR) (EnergyMonitor_third_I,EnergyMonitor_third_ERR) (EnergyMonitor_fourth_I,EnergyMonitor_fourth_ERR)
# xlimits: 27000 4500
# filename: mccode.dat
# variables: Etohit EnergyMonitor_first_I EnergyMonitor_first_ERR EnergyMonitor_second_I EnergyMonitor_second_ERR EnergyMonitor_third_I EnergyMonitor_third_ERR EnergyMonitor_fourth_I EnergyMonitor_fourth_ERR
4518 4.69611E+12 1.10419E+10 3.0054E+12 8.84808E+9 4.69584E+12 1.10328E+10 2.23224E+12 7.61073E+9
4519 4.67389E+12 1.1016E+10 2.98356E+12 8.81605E+9 4.68176E+12 1.10167E+10 2.21791E+12 7.5862E+9
4520 4.66681E+12 1.10081E+10 2.98508E+12 8.81837E+9 4.66344E+12 1.09953E+10 2.21928E+12 7.58895E+9
4521 4.67184E+12 1.10147E+10 2.99012E+12 8.82671E+9 4.67096E+12 1.10052E+10 2.22995E+12 7.60775E+9
4522 4.69092E+12 1.1037E+10 2.98411E+12 8.81748E+9 4.69493E+12 1.1033E+10 2.23779E+12 7.62059E+9
4523 4.67598E+12 1.10204E+10 2.99348E+12 8.83198E+9 4.67829E+12 1.1014E+10 2.22061E+12 7.59222E+9
4524 4.67343E+12 1.10179E+10 2.98383E+12 8.81823E+9 4.67753E+12 1.10141E+10 2.23574E+12 7.61891E+9
4525 4.66092E+12 1.10037E+10 2.97841E+12 8.81098E+9 4.66147E+12 1.09956E+10 2.22428E+12 7.59928E+9
4526 4.66568E+12 1.10095E+10 2.97808E+12 8.8103E+9 4.68397E+12 1.10225E+10 2.23798E+12 7.62294E+9
4527 4.67642E+12 1.10233E+10 2.98763E+12 8.82534E+9 4.6775E+12 1.10161E+10 2.22157E+12 7.59578E+9
4528 4.66475E+12 1.10099E+10 2.99339E+12 8.83417E+9 4.67039E+12 1.10077E+10 2.2248E+12 7.60082E+9
4529 4.6808E+12 1.10286E+10 2.99354E+12 8.83446E+9 4.69312E+12 1.10345E+10 2.23303E+12 7.61512E+9
4530 4.67017E+12 1.10175E+10 3.00016E+12 8.84516E+9 4.68198E+12 1.10227E+10 2.22286E+12 7.59885E+9
4531 4.66207E+12 1.10079E+10 2.98582E+12 8.8239E+9 4.66954E+12 1.10082E+10 2.22133E+12 7.59656E+9
4532 4.67991E+12 1.10292E+10 2.98498E+12 8.82323E+9 4.69221E+12 1.1035E+10 2.22739E+12 7.60704E+9
4533 4.67569E+12 1.10254E+10 2.99048E+12 8.83228E+9 4.68555E+12 1.10283E+10 2.23483E+12 7.62014E+9
4534 4.68352E+12 1.10345E+10 2.99659E+12 8.84138E+9 4.69332E+12 1.10374E+10 2.23283E+12 7.617E+9
4535 4.67885E+12 1.10297E+10 2.99024E+12 8.83229E+9 4.69253E+12 1.1037E+10 2.23002E+12 7.61257E+9
4536 4.65103E+12 1.09974E+10 2.97226E+12 8.80605E+9 4.66924E+12 1.10101E+10 2.22691E+12 7.60756E+9
4537 4.68824E+12 1.1042E+10 3.00276E+12 8.85191E+9 4.6912E+12 1.1037E+10 2.22987E+12 7.61324E+9
4538 4.6743E+12 1.10261E+10 2.97703E+12 8.81449E+9 4.68486E+12 1.10298E+10 2.23587E+12 7.62369E+9
4539 4.67127E+12 1.10226E+10 2.98177E+12 8.82108E+9 4.67961E+12 1.1024E+10 2.22658E+12 7.60783E+9
4540 4.70171E+12 1.10595E+10 3.0045E+12 8.85566E+9 4.70483E+12 1.10546E+10 2.25098E+12 7.64976E+9
4541 4.67468E+12 1.10282E+10 2.99235E+12 8.83819E+9 4.69837E+12 1.10471E+10 2.24379E+12 7.63811E+9
4542 4.67071E+12 1.10229E+10 2.98762E+12 8.83054E+9 4.68329E+12 1.1029E+10 2.24166E+12 7.63435E+9
4543 4.66795E+12 1.10206E+10 2.99188E+12 8.8373E+9 4.68368E+12 1.10304E+10 2.22916E+12 7.61343E+9
4544 4.67355E+12 1.10282E+10 2.99171E+12 8.83813E+9 4.68677E+12 1.10351E+10 2.24368E+12 7.63879E+9
4545 4.68299E+12 1.10391E+10 2.99772E+12 8.84715E+9 4.69733E+12 1.10473E+10 2.24909E+12 7.64813E+9
4546 4.68538E+12 1.1043E+10 2.9952E+12 8.84401E+9 4.70211E+12 1.10539E+10 2.24216E+12 7.63709E+9
4547 4.67085E+12 1.10261E+10 2.98729E+12 8.83242E+9 4.6793E+12 1.10274E+10 2.24817E+12 7.6479E+9
4548 4.6875E+12 1.10463E+10 2.99721E+12 8.84769E+9 4.68968E+12 1.10401E+10 2.24114E+12 7.63587E+9
4549 4.68885E+12 1.10488E+10 2.99783E+12 8.84926E+9 4.69532E+12 1.10477E+10 2.2521E+12 7.65525E+9
4550 4.70485E+12 1.1068E+10 3.01023E+12 8.86786E+9 4.71308E+12 1.1069E+10 2.26283E+12 7.67399E+9
4551 4.70366E+12 1.10667E+10 3.01674E+12 8.87748E+9 4.70608E+12 1.10609E+10 2.26051E+12 7.66994E+9
4552 4.67358E+12 1.10321E+10 2.9943E+12 8.84505E+9 4.68683E+12 1.10391E+10 2.23743E+12 7.63116E+9
4553 4.66908E+12 1.1027E+10 2.9873E+12 8.83478E+9 4.69131E+12 1.10444E+10 2.24196E+12 7.63908E+9
4554 4.68404E+12 1.10453E+10 2.99373E+12 8.84523E+9 4.69139E+12 1.10456E+10 2.24602E+12 7.64622E+9
4555 4.66792E+12 1.10262E+10 2.98215E+12 8.82765E+9 4.69448E+12 1.10488E+10 2.24112E+12 7.63783E+9
4556 4.69289E+12 1.1056E+10 3.00085E+12 8.85588E+9 4.71006E+12 1.10676E+10 2.25836E+12 7.6678E+9
4557 4.68735E+12 1.10501E+10 2.99905E+12 8.85365E+9 4.70697E+12 1.10644E+10 2.25605E+12 7.66373E+9
4558 4.68092E+12 1.10428E+10 2.9835E+12 8.83104E+9 4.69612E+12 1.10519E+10 2.2572E+12 7.66601E+9
4559 4.68847E+12 1.10526E+10 2.99896E+12 8.85425E+9 4.70697E+12 1.1066E+10 2.26194E+12 7.67519E+9
4560 4.69602E+12 1.10619E+10 3.01285E+12 8.87513E+9 4.71903E+12 1.10802E+10 2.25802E+12 7.66868E+9
4561 4.67974E+12 1.10432E+10 2.9909E+12 8.84327E+9 4.69915E+12 1.10573E+10 2.24936E+12 7.6545E+9
4562 4.70657E+12 1.10754E+10 3.00897E+12 8.87052E+9 4.71643E+12 1.10783E+10 2.26387E+12 7.67915E+9
4563 4.7015E+12 1.10697E+10 3.00926E+12 8.87118E+9 4.71369E+12 1.10754E+10 2.2639E+12 7.67952E+9
4564 4.69364E+12 1.10611E+10 3.00315E+12 8.86269E+9 4.70711E+12 1.10683E+10 2.2574E+12 7.66896E+9
4565 4.68362E+12 1.105E+10 2.99142E+12 8.84591E+9 4.69804E+12 1.10581E+10 2.26484E+12 7.68196E+9
4566 4.69778E+12 1.10672E+10 3.00074E+12 8.85979E+9 4.7225E+12 1.10875E+10 2.27092E+12 7.69271E+9
4567 4.69058E+12 1.1059E+10 3.00298E+12 8.86338E+9 4.71337E+12 1.1077E+10 2.27731E+12 7.70369E+9
4568 4.69891E+12 1.10688E+10 2.99705E+12 8.85457E+9 4.71808E+12 1.10829E+10 2.26076E+12 7.67566E+9
4569 4.68245E+12 1.10506E+10 2.99439E+12 8.8517E+9 4.70046E+12 1.10631E+10 2.25009E+12 7.6581E+9
4570 4.71345E+12 1.10871E+10 3.01251E+12 8.87842E+9 4.73223E+12 1.11005E+10 2.27482E+12 7.70018E+9
4571 4.70041E+12 1.10728E+10 3.01043E+12 8.87654E+9 4.71808E+12 1.10852E+10 2.26096E+12 7.67744E+9
4572 4.67845E+12 1.10473E+10 2.99748E+12 8.85737E+9 4.7017E+12 1.1066E+10 2.25745E+12 7.67212E+9
4573 4.69075E+12 1.10625E+10 3.00487E+12 8.86884E+9 4.70485E+12 1.10703E+10 2.26304E+12 7.68173E+9
4574 4.68452E+12 1.10555E+10 2.99282E+12 8.85109E+9 4.69701E+12 1.10616E+10 2.26613E+12 7.68751E+9
4575 4.70397E+12 1.10789E+10 3.01126E+12 8.87875E+9 4.72466E+12 1.10947E+10 2.2758E+12 7.70422E+9
4576 4.7027E+12 1.10778E+10 3.01125E+12 8.879E+9 4.72299E+12 1.10926E+10 2.26857E+12 7.69175E+9
4577 4.69781E+12 1.10733E+10 3.00634E+12 8.873E+9 4.72169E+12 1.10927E+10 2.2776E+12 7.70815E+9
4578 4.70486E+12 1.1081E+10 3.00989E+12 8.87782E+9 4.72927E+12 1.11011E+10 2.27437E+12 7.70235E+9
4579 4.6925E+12 1.10671E+10 2.99936E+12 8.86249E+9 4.71771E+12 1.10881E+10 2.26297E+12 7.68397E+9
4580 4.66974E+12 1.10403E+10 2.98543E+12 8.8422E+9 4.6878E+12 1.10533E+10 2.26365E+12 7.68463E+9
4581 4.68406E+12 1.10584E+10 2.98536E+12 8.84281E+9 4.7043E+12 1.10736E+10 2.27084E+12 7.69784E+9
4582 4.70403E+12 1.10823E+10 3.01536E+12 8.88743E+9 4.72534E+12 1.10987E+10 2.2771E+12 7.70896E+9
4583 4.70134E+12 1.10791E+10 3.00978E+12 8.87952E+9 4.72147E+12 1.1094E+10 2.27651E+12 7.70726E+9
4584 4.69362E+12 1.10709E+10 2.99984E+12 8.86558E+9 4.70877E+12 1.108E+10 2.26266E+12 7.68419E+9
4585 4.69417E+12 1.10719E+10 3.00109E+12 8.8675E+9 4.71656E+12 1.10895E+10 2.26637E+12 7.69107E+9
4586 4.70786E+12 1.10887E+10 3.0086E+12 8.87939E+9 4.73574E+12 1.11129E+10 2.28566E+12 7.72419E+9
4587 4.69932E+12 1.11031E+10 3.01585E+12 8.9076E+9 4.73459E+12 1.11306E+10 2.28054E+12 7.72474E+9
4588 4.17422E+12 1.09651E+10 2.6756E+12 8.77613E+9 4.19875E+12 1.09775E+10 2.05227E+12 7.64934E+9
4589 2.68551E+12 1.02431E+10 1.71999E+12 8.15941E+9 2.69259E+12 1.02456E+10 1.30358E+12 7.09087E+9
4590 2.54402E+12 1.02659E+10 1.6384E+12 8.21479E+9 2.55393E+12 1.0277E+10 1.23834E+12 7.13426E+9
4591 4.07974E+12 1.09433E+10 2.62742E+12 8.77985E+9 4.11042E+12 1.09637E+10 2.00277E+12 7.63033E+9
4592 4.6675E+12 1.10805E+10 2.98322E+12 8.87004E+9 4.6996E+12 1.11026E+10 2.26948E+12 7.71254E+9
4593 4.70927E+12 1.10938E+10 3.01737E+12 8.89486E+9 4.73064E+12 1.11102E+10 2.29139E+12 7.73617E+9
4594 4.71553E+12 1.11017E+10 3.01849E+12 8.89704E+9 4.74189E+12 1.11238E+10 2.28846E+12 7.73191E+9
4595 4.70733E+12 1.10925E+10 3.00934E+12 8.88405E+9 4.72836E+12 1.11083E+10 2.28068E+12 7.71907E+9
4596 4.7065E+12 1.10916E+10 3.01096E+12 8.88628E+9 4.73741E+12 1.1119E+10 2.29511E+12 7.7431E+9
4597 4.70122E+12 1.10861E+10 3.00639E+12 8.88015E+9 4.72679E+12 1.11074E+10 2.28386E+12 7.72488E+9
4598 4.69211E+12 1.10759E+10 2.99012E+12 8.8568E+9 4.71714E+12 1.10965E+10 2.27863E+12 7.7165E+9
4599 4.7028E+12 1.10888E+10 3.00181E+12 8.87406E+9 4.73495E+12 1.11177E+10 2.28482E+12 7.72737E+9
4600 4.71887E+12 1.11083E+10 3.02059E+12 8.90216E+9 4.74706E+12 1.11327E+10 2.29305E+12 7.74155E+9
4601 4.71568E+12 1.11049E+10 3.02051E+12 8.90256E+9 4.74327E+12 1.11286E+10 2.28938E+12 7.73563E+9
4602 4.70026E+12 1.10878E+10 3.0099E+12 8.88763E+9 4.73338E+12 1.1118E+10 2.2918E+12 7.74029E+9
4603 4.69845E+12 1.10857E+10 2.99562E+12 8.86656E+9 4.72601E+12 1.11094E+10 2.28678E+12 7.73212E+9
4604 4.71518E+12 1.11057E+10 3.0181E+12 8.90011E+9 4.74233E+12 1.11292E+10 2.29519E+12 7.74623E+9
4605 4.73729E+12 1.11322E+10 3.02312E+12 8.90758E+9 4.76345E+12 1.11541E+10 2.30452E+12 7.76239E+9
4606 4.70583E+12 1.10957E+10 3.00231E+12 8.87742E+9 4.73901E+12 1.1126E+10 2.28183E+12 7.72445E+9
4607 4.7225E+12 1.11162E+10 3.03155E+12 8.92132E+9 4.74956E+12 1.11393E+10 2.29867E+12 7.75364E+9
4608 4.69563E+12 1.10848E+10 3.00779E+12 8.8862E+9 4.72717E+12 1.11129E+10 2.28995E+12 7.7389E+9
4609 4.70527E+12 1.10961E+10 2.99974E+12 8.87451E+9 4.7346E+12 1.11219E+10 2.29178E+12 7.74187E+9
4610 4.71215E+12 1.11054E+10 3.00101E+12 8.87732E+9 4.7445E+12 1.11347E+10 2.29764E+12 7.75267E+9
4611 4.71687E+12 1.1111E+10 3.01012E+12 8.89078E+9 4.75164E+12 1.1143E+10 2.29438E+12 7.74727E+9
4612 4.71733E+12 1.11121E+10 3.01808E+12 8.90314E+9 4.74519E+12 1.11361E+10 2.29256E+12 7.74459E+9
4613 4.71567E+12 1.11111E+10 3.00899E+12 8.89054E+9 4.74493E+12 1.11367E+10 2.29744E+12 7.75356E+9
4614 4.69781E+12 1.109E+10 3.00317E+12 8.88167E+9 4.73524E+12 1.11253E+10 2.29524E+12 7.74999E+9
4615 4.70774E+12 1.11024E+10 3.01157E+12 8.89456E+9 4.74269E+12 1.11348E+10 2.29793E+12 7.75507E+9
4616 4.71752E+12 1.11143E+10 3.01579E+12 8.90137E+9 4.74137E+12 1.11338E+10 2.29592E+12 7.75198E+9
4617 4.71935E+12 1.11171E+10 3.01908E+12 8.90656E+9 4.74813E+12 1.11424E+10 2.30372E+12 7.76576E+9
4618 4.70385E+12 1.10989E+10 3.01341E+12 8.8981E+9 4.73852E+12 1.11309E+10 2.29141E+12 7.74471E+9
4619 4.71967E+12 1.11177E+10 3.01626E+12 8.90262E+9 4.74784E+12 1.11421E+10 2.30185E+12 7.76189E+9
4620 4.70054E+12 1.1096E+10 3.00023E+12 8.87956E+9 4.72687E+12 1.11183E+10 2.30412E+12 7.76698E+9
4621 4.71713E+12 1.11163E+10 3.01941E+12 8.90816E+9 4.7488E+12 1.11446E+10 2.30827E+12 7.77423E+9
4622 4.71159E+12 1.11103E+10 3.01813E+12 8.90716E+9 4.73871E+12 1.11334E+10 2.30517E+12 7.76954E+9
4623 4.71021E+12 1.11093E+10 3.01574E+12 8.90383E+9 4.74404E+12 1.11404E+10 2.30982E+12 7.77784E+9
4624 4.72533E+12 1.11275E+10 3.02434E+12 8.91688E+9 4.75734E+12 1.11564E+10 2.31656E+12 7.78919E+9
4625 4.71579E+12 1.11164E+10 3.02113E+12 8.91243E+9 4.75878E+12 1.1158E+10 2.30846E+12 7.77532E+9
4626 4.70862E+12 1.11082E+10 3.00531E+12 8.88902E+9 4.73639E+12 1.11324E+10 2.29156E+12 7.74723E+9
4627 4.7193E+12 1.11213E+10 3.01609E+12 8.90563E+9 4.75683E+12 1.11568E+10 2.31149E+12 7.78161E+9
4628 4.72034E+12 1.11232E+10 3.0236E+12 8.91724E+9 4.75216E+12 1.11519E+10 2.29953E+12 7.76187E+9
4629 4.73598E+12 1.11419E+10 3.02933E+12 8.9256E+9 4.76904E+12 1.11721E+10 2.31307E+12 7.78501E+9
4630 4.73072E+12 1.11364E+10 3.01598E+12 8.9071E+9 4.76568E+12 1.11686E+10 2.31751E+12 7.79262E+9
4631 4.72215E+12 1.11262E+10 3.01661E+12 8.90726E+9 4.76999E+12 1.11736E+10 2.31999E+12 7.79681E+9
4632 4.7235E+12 1.11289E+10 3.01835E+12 8.91091E+9 4.76792E+12 1.11721E+10 2.31366E+12 7.78692E+9
4633 4.72417E+12 1.11305E+10 3.03513E+12 8.93628E+9 4.76154E+12 1.11655E+10 2.30888E+12 7.77913E+9
4634 4.73287E+12 1.11413E+10 3.03008E+12 8.92957E+9 4.77844E+12 1.11859E+10 2.32787E+12 7.81171E+9
4635 4.72174E+12 1.11276E+10 3.02241E+12 8.91762E+9 4.76356E+12 1.11679E+10 2.30855E+12 7.77872E+9
4636 4.71911E+12 1.11252E+10 3.01829E+12 8.91224E+9 4.75678E+12 1.11607E+10 2.31314E+12 7.78698E+9
4637 4.71585E+12 1.1122E+10 3.00648E+12 8.89526E+9 4.74661E+12 1.11496E+10 2.30419E+12 7.77262E+9
4638 4.73892E+12 1.11499E+10 3.03381E+12 8.93601E+9 4.77346E+12 1.11816E+10 2.32458E+12 7.80717E+9
4639 4.7263E+12 1.1135E+10 3.01912E+12 8.91452E+9 4.76634E+12 1.11734E+10 2.32257E+12 7.804E+9
4640 4.73082E+12 1.11412E+10 3.0225E+12 8.92001E+9 4.76864E+12 1.11768E+10 2.31847E+12 7.7976E+9
4641 4.73463E+12 1.1146E+10 3.01872E+12 8.91483E+9 4.76845E+12 1.1177E+10 2.31198E+12 7.787E+9
4642 4.72022E+12 1.1129E+10 3.01853E+12 8.91462E+9 4.75461E+12 1.11608E+10 2.31286E+12 7.7881E+9
4643 4.7323E+12 1.11439E+10 3.03037E+12 8.93245E+9 4.77135E+12 1.11808E+10 2.33101E+12 7.81898E+9
4644 4.71307E+12 1.11219E+10 3.01799E+12 8.91492E+9 4.75945E+12 1.11675E+10 2.31073E+12 7.78555E+9
4645 4.72628E+12 1.11379E+10 3.02337E+12 8.9229E+9 4.77032E+12 1.11807E+10 2.31808E+12 7.79819E+9
4646 4.72392E+12 1.11353E+10 3.02418E+12 8.92443E+9 4.76416E+12 1.11739E+10 2.32515E+12 7.81027E+9
4647 4.72599E+12 1.11378E+10 3.01292E+12 8.90789E+9 4.76053E+12 1.11697E+10 2.31282E+12 7.78992E+9
4648 4.71762E+12 1.11292E+10 3.01389E+12 8.90997E+9 4.76073E+12 1.11711E+10 2.32281E+12 7.80754E+9
4649 4.71967E+12 1.11315E+10 3.01228E+12 8.90785E+9 4.76938E+12 1.11813E+10 2.32409E+12 7.80991E+9
4650 4.73288E+12 1.11478E+10 3.02936E+12 8.93368E+9 4.77855E+12 1.11926E+10 2.33258E+12 7.8239E+9
4651 4.7245E+12 1.11386E+10 3.02526E+12 8.92813E+9 4.77207E+12 1.11856E+10 2.32912E+12 7.81874E+9
4652 4.74088E+12 1.11581E+10 3.02594E+12 8.92923E+9 4.79211E+12 1.12094E+10 2.32683E+12 7.81542E+9
4653 4.74292E+12 1.11608E+10 3.03101E+12 8.93698E+9 4.7877E+12 1.12046E+10 2.32858E+12 7.81876E+9
4654 4.73565E+12 1.11528E+10 3.02345E+12 8.92645E+9 4.77859E+12 1.11946E+10 2.32477E+12 7.81243E+9
4655 4.72954E+12 1.1146E+10 3.01277E+12 8.91101E+9 4.76823E+12 1.11829E+10 2.33012E+12 7.82165E+9
4656 4.73604E+12 1.11542E+10 3.02192E+12 8.92481E+9 4.77908E+12 1.11958E+10 2.3343E+12 7.82892E+9
4657 4.74961E+12 1.11708E+10 3.03389E+12 8.94283E+9 4.79298E+12 1.12127E+10 2.3452E+12 7.84765E+9
4658 4.72486E+12 1.1142E+10 3.02476E+12 8.92956E+9 4.7768E+12 1.11941E+10 2.33524E+12 7.83149E+9
4659 4.73237E+12 1.11512E+10 3.02643E+12 8.93239E+9 4.77366E+12 1.11907E+10 2.32334E+12 7.81175E+9
4660 4.72715E+12 1.1145E+10 3.02745E+12 8.9339E+9 4.77574E+12 1.11932E+10 2.32202E+12 7.80936E+9
4661 4.74514E+12 1.1167E+10 3.03897E+12 8.95147E+9 4.77802E+12 1.11969E+10 2.33155E+12 7.82581E+9
4662 4.73879E+12 1.11597E+10 3.03235E+12 8.9417E+9 4.78896E+12 1.12096E+10 2.34975E+12 7.85688E+9
4663 4.72962E+12 1.11492E+10 3.02177E+12 8.92649E+9 4.78379E+12 1.1204E+10 2.33016E+12 7.824E+9
4664 4.73945E+12 1.11617E+10 3.02434E+12 8.93132E+9 4.77701E+12 1.1197E+10 2.32922E+12 7.82337E+9
4665 4.72761E+12 1.1148E+10 3.02458E+12 8.93147E+9 4.77278E+12 1.11924E+10 2.33117E+12 7.82624E+9
4666 4.75462E+12 1.11802E+10 3.04175E+12 8.95723E+9 4.80228E+12 1.12271E+10 2.34316E+12 7.84661E+9
4667 4.74047E+12 1.11638E+10 3.02452E+12 8.93224E+9 4.7865E+12 1.1209E+10 2.33275E+12 7.82959E+9
4668 4.7357E+12 1.11594E+10 3.02766E+12 8.93762E+9 4.79125E+12 1.12157E+10 2.34502E+12 7.8509E+9
4669 4.73123E+12 1.1154E+10 3.02504E+12 8.93375E+9 4.78201E+12 1.12048E+10 2.32238E+12 7.81278E+9
4670 4.71991E+12 1.11412E+10 3.02053E+12 8.9275E+9 4.77499E+12 1.11971E+10 2.32593E+12 7.8196E+9
4671 4.7204E+12 1.11418E+10 3.01036E+12 8.91243E+9 4.76491E+12 1.11855E+10 2.33239E+12 7.82988E+9
4672 4.7238E+12 1.11465E+10 3.01238E+12 8.91604E+9 4.77236E+12 1.11949E+10 2.3395E+12 7.8427E+9
4673 4.72402E+12 1.1147E+10 3.01228E+12 8.91618E+9 4.77191E+12 1.11946E+10 2.33577E+12 7.83649E+9
4674 4.72759E+12 1.11521E+10 3.02317E+12 8.93309E+9 4.78335E+12 1.12088E+10 2.34224E+12 7.84793E+9
4675 4.75111E+12 1.11805E+10 3.04056E+12 8.95917E+9 4.80061E+12 1.12298E+10 2.35166E+12 7.86436E+9
4676 4.73762E+12 1.11644E+10 3.03375E+12 8.94888E+9 4.79372E+12 1.12213E+10 2.35311E+12 7.86638E+9
4677 4.74877E+12 1.1178E+10 3.0399E+12 8.95854E+9 4.80574E+12 1.12358E+10 2.35277E+12 7.86623E+9
4678 4.72233E+12 1.11474E+10 3.02077E+12 8.93059E+9 4.77549E+12 1.1201E+10 2.33977E+12 7.84482E+9
4679 4.75403E+12 1.11853E+10 3.04436E+12 8.96564E+9 4.80469E+12 1.12357E+10 2.35462E+12 7.86987E+9
4680 4.74483E+12 1.11745E+10 3.02347E+12 8.935E+9 4.79432E+12 1.12241E+10 2.34707E+12 7.85747E+9
4681 4.75037E+12 1.11825E+10 3.05111E+12 8.97675E+9 4.80481E+12 1.12375E+10 2.35053E+12 7.86446E+9
4682 4.72057E+12 1.11474E+10 3.02072E+12 8.93218E+9 4.775E+12 1.12027E+10 2.3346E+12 7.83766E+9
4683 4.73929E+12 1.11698E+10 3.02348E+12 8.93661E+9 4.78577E+12 1.12154E+10 2.34052E+12 7.84767E+9
4684 4.75064E+12 1.11839E+10 3.03713E+12 8.9572E+9 4.79897E+12 1.12317E+10 2.34779E+12 7.86052E+9
4685 4.74631E+12 1.11791E+10 3.02829E+12 8.94424E+9 4.79828E+12 1.12313E+10 2.35346E+12 7.87004E+9
4686 4.74536E+12 1.11782E+10 3.03671E+12 8.95699E+9 4.80051E+12 1.12341E+10 2.35098E+12 7.86635E+9
4687 4.75258E+12 1.11868E+10 3.03981E+12 8.96162E+9 4.80935E+12 1.12446E+10 2.35166E+12 7.86731E+9
4688 4.7319E+12 1.11633E+10 3.02869E+12 8.94612E+9 4.78242E+12 1.1214E+10 2.34276E+12 7.85336E+9
4689 4.72845E+12 1.11593E+10 3.02056E+12 8.93406E+9 4.7815E+12 1.12129E+10 2.3382E+12 7.84579E+9
4690 4.75569E+12 1.11921E+10 3.03556E+12 8.95656E+9 4.81216E+12 1.12495E+10 2.35594E+12 7.8755E+9
4691 4.74312E+12 1.11779E+10 3.02816E+12 8.94625E+9 4.7986E+12 1.12342E+10 2.36176E+12 7.88613E+9
4692 4.73993E+12 1.11744E+10 3.02178E+12 8.93706E+9 4.79721E+12 1.12328E+10 2.35527E+12 7.87513E+9
4693 4.74897E+12 1.11852E+10 3.03592E+12 8.95803E+9 4.80386E+12 1.12409E+10 2.35704E+12 7.8783E+9
4694 4.72659E+12 1.11595E+10 3.02676E+12 8.94501E+9 4.78632E+12 1.12207E+10 2.35806E+12 7.88042E+9
4695 4.75457E+12 1.11925E+10 3.04121E+12 8.9666E+9 4.81387E+12 1.1253E+10 2.36305E+12 7.88869E+9
